source_group,target_group,beta,prompt_id,original_group,nearest_group,nearest_score,similarity_to_source,similarity_to_target,perturbation_norm,relative_perturbation_norm
causality,definition,0.25,causality_orig_02,causality,causality,0.910110485251525,0.910110485251525,0.877139747560453,19.77554333937147,0.08602291
causality,definition,0.25,causality_orig_03,causality,causality,0.9236648095457296,0.9236648095457296,0.883157328370362,19.77554333937147,0.08674328
causality,definition,0.25,causality_para_01,causality,causality,0.8936234144177095,0.8936234144177095,0.8504566876284148,19.77554333937147,0.084737994
causality,definition,0.25,causality_para_02,causality,causality,0.8970266938677361,0.8970266938677361,0.86510344853625,19.77554333937147,0.08634761
causality,definition,0.25,causality_para_03,causality,causality,0.9262830953423813,0.9262830953423813,0.8934540097806801,19.77554333937147,0.08560121
causality,definition,0.5,causality_orig_01,causality,definition,0.8838783531729522,0.8776989697323618,0.8838783531729522,39.55108667874294,0.17932776
causality,definition,0.5,causality_orig_02,causality,definition,0.8956593714559987,0.8951543022655597,0.8956593714559987,39.55108667874294,0.17204583
causality,definition,0.5,causality_orig_03,causality,causality,0.9103883429514242,0.9103883429514242,0.9036018819779269,39.55108667874294,0.17348656
causality,definition,0.5,causality_para_01,causality,causality,0.8805936059685286,0.8805936059685286,0.8703064234538985,39.55108667874294,0.16947599
causality,definition,0.5,causality_para_02,causality,definition,0.8832027447467953,0.881518920558092,0.8832027447467953,39.55108667874294,0.17269522
causality,definition,0.5,causality_para_03,causality,definition,0.9122135294186666,0.911730934997318,0.9122135294186666,39.55108667874294,0.17120242
causality,definition,0.75,causality_orig_01,causality,definition,0.8946195612172514,0.8530268167140347,0.8946195612172514,59.326630018114415,0.26899162
causality,definition,0.75,causality_orig_02,causality,definition,0.9074776539161096,0.8729310768017302,0.9074776539161096,59.326630018114415,0.25806874
causality,definition,0.75,causality_orig_03,causality,definition,0.9172366211669909,0.8895433063589314,0.9172366211669909,59.326630018114415,0.26022983
causality,definition,0.75,causality_para_01,causality,definition,0.8839378542772068,0.8605630184706197,0.8839378542772068,59.326630018114415,0.254214
causality,definition,0.75,causality_para_02,causality,definition,0.8946306859167886,0.8588063742994995,0.8946306859167886,59.326630018114415,0.25904283
causality,definition,0.75,causality_para_03,causality,definition,0.9242206868211558,0.8898549822704859,0.9242206868211558,59.326630018114415,0.25680363
causality,definition,1.0,causality_orig_01,causality,definition,0.897697676120795,0.8211315157715235,0.897697676120795,79.10217335748588,0.3586555
causality,definition,1.0,causality_orig_02,causality,definition,0.912127946499021,0.8437711674722852,0.912127946499021,79.10217335748588,0.34409165
causality,definition,1.0,causality_orig_03,causality,definition,0.9234606648358963,0.8613509025964662,0.9234606648358963,79.10217335748588,0.34697312
causality,definition,1.0,causality_para_01,causality,definition,0.890770358099599,0.8337141385088396,0.890770358099599,79.10217335748588,0.33895198
causality,definition,1.0,causality_para_02,causality,definition,0.8989458536286121,0.829252633021775,0.8989458536286121,79.10217335748588,0.34539044
causality,definition,1.0,causality_para_03,causality,definition,0.9289986936804474,0.8609639640883313,0.9289986936804474,79.10217335748588,0.34240484
causality,definition,1.5,causality_orig_01,causality,definition,0.8820635683649297,0.7401744524582117,0.8820635683649297,118.65326003622883,0.53798324
causality,definition,1.5,causality_orig_02,causality,definition,0.9005334301732382,0.7682840428460288,0.9005334301732382,118.65326003622883,0.5161375
causality,definition,1.5,causality_orig_03,causality,definition,0.9139037883156598,0.7863768192759697,0.9139037883156598,118.65326003622883,0.52045965
causality,definition,1.5,causality_para_01,causality,definition,0.8840213241967815,0.7625834442563688,0.8840213241967815,118.65326003622883,0.508428
causality,definition,1.5,causality_para_02,causality,definition,0.8869399064502901,0.7533647258005709,0.8869399064502901,118.65326003622883,0.51808566
causality,definition,1.5,causality_para_03,causality,definition,0.9174348289735413,0.7857048996060356,0.9174348289735413,118.65326003622883,0.51360726
causality,definition,2.0,causality_orig_01,causality,definition,0.8437375094088533,0.6464397150911795,0.8437375094088533,158.20434671497176,0.717311
causality,definition,2.0,causality_orig_02,causality,definition,0.8662183741637859,0.6787442978065629,0.8662183741637859,158.20434671497176,0.6881833
causality,definition,2.0,causality_orig_03,causality,definition,0.8800001674197373,0.6956742072314658,0.8800001674197373,158.20434671497176,0.69394624
causality,definition,2.0,causality_para_01,causality,definition,0.8542069245499624,0.6763111958708137,0.8542069245499624,158.20434671497176,0.67790395
causality,definition,2.0,causality_para_02,causality,definition,0.8526406992456105,0.663988210190109,0.8526406992456105,158.20434671497176,0.6907809
causality,definition,2.0,causality_para_03,causality,definition,0.8828126636601804,0.6959270813794954,0.8828126636601804,158.20434671497176,0.6848097
analogy,logic,0.0,analogy_orig_01,analogy,analogy,0.9576057101507525,0.9576057101507525,0.8298990476457029,0.0,0.0
analogy,logic,0.0,analogy_orig_02,analogy,analogy,0.9643973763794476,0.9643973763794476,0.8409346175548126,0.0,0.0
analogy,logic,0.0,analogy_orig_03,analogy,analogy,0.960425213434859,0.960425213434859,0.8352447042082203,0.0,0.0
analogy,logic,0.0,analogy_para_01,analogy,analogy,0.9251814839706988,0.9251814839706988,0.817754007440042,0.0,0.0
analogy,logic,0.0,analogy_para_02,analogy,analogy,0.8959241127304832,0.8959241127304832,0.8507377336424506,0.0,0.0
analogy,logic,0.0,analogy_para_03,analogy,analogy,0.8726789343922305,0.8726789343922305,0.778226414269609,0.0,0.0
analogy,logic,0.25,analogy_orig_01,analogy,analogy,0.9538789956083409,0.9538789956083409,0.8732488002284733,23.19371419148018,0.10599266
analogy,logic,0.25,analogy_orig_02,analogy,analogy,0.9598931913582505,0.9598931913582505,0.8845293163242178,23.19371419148018,0.10771716
analogy,logic,0.25,analogy_orig_03,analogy,analogy,0.9560559102185977,0.9560559102185977,0.8792036258269224,23.19371419148018,0.10839753
analogy,logic,0.25,analogy_para_01,analogy,analogy,0.9158108487298039,0.9158108487298039,0.8558254737564458,23.19371419148018,0.10459187
analogy,logic,0.25,analogy_para_02,analogy,logic,0.8780827727853244,0.8719747821195118,0.8780827727853244,23.19371419148018,0.108874545
analogy,logic,0.25,analogy_para_03,analogy,analogy,0.8574377753124596,0.8574377753124596,0.8140615481358928,23.19371419148018,0.111084595
analogy,logic,0.5,analogy_orig_01,analogy,analogy,0.9390532603267456,0.9390532603267456,0.9093128401785295,46.38742838296036,0.21198532
analogy,logic,0.5,analogy_orig_02,analogy,analogy,0.9437758688889064,0.9437758688889064,0.9202924711303507,46.38742838296036,0.21543431
analogy,logic,0.5,analogy_orig_03,analogy,analogy,0.939979070577585,0.939979070577585,0.915329175803578,46.38742838296036,0.21679506
analogy,logic,0.5,analogy_para_01,analogy,analogy,0.8957265759591367,0.8957265759591367,0.8862191439346001,46.38742838296036,0.20918374
analogy,logic,0.5,analogy_para_02,analogy,logic,0.8952968896432132,0.8369705811599719,0.8952968896432132,46.38742838296036,0.21774909
analogy,logic,0.5,analogy_para_03,analogy,logic,0.8410833335069834,0.8306247607869859,0.8410833335069834,46.38742838296036,0.22216919
analogy,logic,0.75,analogy_orig_01,analogy,logic,0.9354633372532606,0.9119946551960098,0.9354633372532606,69.58114257444053,0.317978
analogy,logic,0.75,analogy_orig_02,analogy,logic,0.9455368506120543,0.9149697107569474,0.9455368506120543,69.58114257444053,0.32315147
analogy,logic,0.75,analogy_orig_03,analogy,logic,0.9408714700356338,0.9110803368099345,0.9408714700356338,69.58114257444053,0.3251926
analogy,logic,0.75,analogy_para_01,analogy,logic,0.9068598151227815,0.8644121977688823,0.9068598151227815,69.58114257444053,0.31377563
analogy,logic,0.75,analogy_para_02,analogy,logic,0.9015299066343978,0.7919519707942657,0.9015299066343978,69.58114257444053,0.32662365
analogy,logic,0.75,analogy_para_03,analogy,logic,0.8573524246636958,0.792272981369706,0.8573524246636958,69.58114257444053,0.3332538
analogy,logic,1.0,analogy_orig_01,analogy,logic,0.9498813365664925,0.8728152185934357,0.9498813365664925,92.77485676592072,0.42397064
analogy,logic,1.0,analogy_orig_02,analogy,logic,0.9584999308489163,0.8737522959841808,0.9584999308489163,92.77485676592072,0.43086863
analogy,logic,1.0,analogy_orig_03,analogy,logic,0.9540176235280486,0.869628985481696,0.9540176235280486,92.77485676592072,0.4335901
analogy,logic,1.0,analogy_para_01,analogy,logic,0.9165469480977875,0.8225106673846606,0.9165469480977875,92.77485676592072,0.41836748
analogy,logic,1.0,analogy_para_02,analogy,logic,0.8971033007062874,0.7390021372878918,0.8971033007062874,92.77485676592072,0.43549818
analogy,logic,1.0,analogy_para_03,analogy,logic,0.8620987442553772,0.7437775193409725,0.8620987442553772,92.77485676592072,0.44433838
analogy,logic,1.5,analogy_orig_01,analogy,logic,0.9426699258565178,0.7651829793294024,0.9426699258565178,139.16228514888107,0.635956
analogy,logic,1.5,analogy_orig_02,analogy,logic,0.947470235284309,0.7621094253252654,0.947470235284309,139.16228514888107,0.64630294
analogy,logic,1.5,analogy_orig_03,analogy,logic,0.942971177391439,0.7572421560873582,0.942971177391439,139.16228514888107,0.6503852
analogy,logic,1.5,analogy_para_01,analogy,logic,0.9039815764115294,0.714817801570508,0.9039815764115294,139.16228514888107,0.62755126
analogy,logic,1.5,analogy_para_02,analogy,logic,0.8623068984743337,0.6201862720042522,0.8623068984743337,139.16228514888107,0.6532473
analogy,logic,1.5,analogy_para_03,analogy,logic,0.8403924037010307,0.6269769302007151,0.8403924037010307,139.16228514888107,0.6665076
analogy,logic,2.0,analogy_orig_01,analogy,logic,0.89765465622118,0.637951770184496,0.89765465622118,185.54971353184143,0.8479413
analogy,logic,2.0,analogy_orig_02,analogy,logic,0.8988544746587421,0.6321453975368712,0.8988544746587421,185.54971353184143,0.86173725
analogy,logic,2.0,analogy_orig_03,analogy,logic,0.8940524053552048,0.6265663236708247,0.8940524053552048,185.54971353184143,0.8671802
analogy,logic,2.0,analogy_para_01,analogy,logic,0.8593919344013354,0.5931376077287693,0.8593919344013354,185.54971353184143,0.83673495
analogy,logic,2.0,analogy_para_02,analogy,logic,0.8067774415189075,0.5007261776222632,0.8067774415189075,185.54971353184143,0.87099636
analogy,logic,2.0,analogy_para_03,analogy,logic,0.7907040812621495,0.5034416877620203,0.7907040812621495,185.54971353184143,0.88867676
analogy,causality,0.0,analogy_orig_01,analogy,analogy,0.9576057101507525,0.9576057101507525,0.7679236683815697,0.0,0.0
analogy,causality,0.0,analogy_orig_02,analogy,analogy,0.9643973763794476,0.9643973763794476,0.7889006081258367,0.0,0.0
analogy,causality,0.0,analogy_orig_03,analogy,analogy,0.960425213434859,0.960425213434859,0.7685340214026939,0.0,0.0
analogy,causality,0.0,analogy_para_01,analogy,analogy,0.9251814839706988,0.9251814839706988,0.7700589703862983,0.0,0.0
analogy,causality,0.0,analogy_para_02,analogy,analogy,0.8959241127304832,0.8959241127304832,0.7967527546629891,0.0,0.0
analogy,causality,0.0,analogy_para_03,analogy,analogy,0.8726789343922305,0.8726789343922305,0.7608186335907187,0.0,0.0
analogy,causality,0.25,analogy_orig_01,analogy,analogy,0.9537304714833843,0.9537304714833843,0.8385767583378712,29.557817081888253,0.1350759
analogy,causality,0.25,analogy_orig_02,analogy,analogy,0.9569505407153601,0.9569505407153601,0.8580052068381435,29.557817081888253,0.13727356
analogy,causality,0.25,analogy_orig_03,analogy,analogy,0.9568487269960706,0.9568487269960706,0.8411248159617519,29.557817081888253,0.13814063
analogy,causality,0.25,analogy_para_01,analogy,analogy,0.9130923298310183,0.9130923298310183,0.8330672657619339,29.557817081888253,0.13329074
analogy,causality,0.25,analogy_para_02,analogy,analogy,0.8703638690439217,0.8703638690439217,0.8507963598477783,29.557817081888253,0.13874854
analogy,causality,0.25,analogy_para_03,analogy,analogy,0.8492527463378192,0.8492527463378192,0.8184524618672173,29.557817081888253,0.141565
analogy,causality,0.5,analogy_orig_01,analogy,analogy,0.93158556674628,0.93158556674628,0.8958463936397898,59.115634163776505,0.2701518
analogy,causality,0.5,analogy_orig_02,analogy,analogy,0.9305877176952255,0.9305877176952255,0.9123020204258869,59.115634163776505,0.27454713
analogy,causality,0.5,analogy_orig_03,analogy,analogy,0.9340858779779256,0.9340858779779256,0.8996709745786389,59.115634163776505,0.27628127
analogy,causality,0.5,analogy_para_01,analogy,analogy,0.884086733910806,0.884086733910806,0.8820662207370378,59.115634163776505,0.26658148
analogy,causality,0.5,analogy_para_02,analogy,causality,0.8881406470897044,0.8284306149377829,0.8881406470897044,59.115634163776505,0.27749708
analogy,causality,0.5,analogy_para_03,analogy,causality,0.8595041737256646,0.80887048765133,0.8595041737256646,59.115634163776505,0.28313
analogy,causality,0.75,analogy_orig_01,analogy,causality,0.9357100503618617,0.8915271021685641,0.9357100503618617,88.67345124566474,0.4052277
analogy,causality,0.75,analogy_orig_02,analogy,causality,0.948221938019377,0.8863608833808552,0.948221938019377,88.67345124566474,0.4118207
analogy,causality,0.75,analogy_orig_03,analogy,causality,0.9398768774684256,0.8925359363840245,0.9398768774684256,88.67345124566474,0.41442192
analogy,causality,0.75,analogy_para_01,analogy,causality,0.9143734506746372,0.8396811995201797,0.9143734506746372,88.67345124566474,0.3998722
analogy,causality,0.75,analogy_para_02,analogy,causality,0.9080712466285565,0.7736869203078404,0.9080712466285565,88.67345124566474,0.41624564
analogy,causality,0.75,analogy_para_03,analogy,causality,0.8827113667950108,0.7549470538714989,0.8827113667950108,88.67345124566474,0.42469501
analogy,causality,1.0,analogy_orig_01,analogy,causality,0.957038581442532,0.8368597469204966,0.957038581442532,118.23126832755301,0.5403036
analogy,causality,1.0,analogy_orig_02,analogy,causality,0.9653397268743527,0.8282408245799809,0.9653397268743527,118.23126832755301,0.54909426
analogy,causality,1.0,analogy_orig_03,analogy,causality,0.9606372723607746,0.8358248508283626,0.9606372723607746,118.23126832755301,0.55256253
analogy,causality,1.0,analogy_para_01,analogy,causality,0.9299716741492324,0.7836596622038167,0.9299716741492324,118.23126832755301,0.53316295
analogy,causality,1.0,analogy_para_02,analogy,causality,0.9125105577431822,0.7111259486385479,0.9125105577431822,118.23126832755301,0.55499417
analogy,causality,1.0,analogy_para_03,analogy,causality,0.889724776763733,0.6926079267707773,0.889724776763733,118.23126832755301,0.56626
analogy,causality,1.5,analogy_orig_01,analogy,causality,0.9530374319208232,0.7044755142481748,0.9530374319208232,177.34690249132947,0.8104554
analogy,causality,1.5,analogy_orig_02,analogy,causality,0.9544138749457837,0.6922283136058629,0.9544138749457837,177.34690249132947,0.8236414
analogy,causality,1.5,analogy_orig_03,analogy,causality,0.953960947310623,0.6993542201016845,0.953960947310623,177.34690249132947,0.82884383
analogy,causality,1.5,analogy_para_01,analogy,causality,0.9212675958832394,0.6558264965232922,0.9212675958832394,177.34690249132947,0.7997444
analogy,causality,1.5,analogy_para_02,analogy,causality,0.8891169204935261,0.5811969583757359,0.8891169204935261,177.34690249132947,0.8324913
analogy,causality,1.5,analogy_para_03,analogy,causality,0.8695451499766236,0.5623838498129643,0.8695451499766236,177.34690249132947,0.84939003
analogy,causality,2.0,analogy_orig_01,analogy,causality,0.9123233288938903,0.571655455382977,0.9123233288938903,236.46253665510602,1.0806072
analogy,causality,2.0,analogy_orig_02,analogy,causality,0.9099276685005606,0.5592944000279176,0.9099276685005606,236.46253665510602,1.0981885
analogy,causality,2.0,analogy_orig_03,analogy,causality,0.9105214504488799,0.5639760898228395,0.9105214504488799,236.46253665510602,1.1051251
analogy,causality,2.0,analogy_para_01,analogy,causality,0.882319117623355,0.5318095407128194,0.882319117623355,236.46253665510602,1.0663259
analogy,causality,2.0,analogy_para_02,analogy,causality,0.8451379530735676,0.463931686601454,0.8451379530735676,236.46253665510602,1.1099883
analogy,causality,2.0,analogy_para_03,analogy,causality,0.8273118158250696,0.44504398152290764,0.8273118158250696,236.46253665510602,1.13252
analogy,definition,0.0,analogy_orig_01,analogy,analogy,0.9576057101507525,0.9576057101507525,0.7892659510719691,0.0,0.0
analogy,definition,0.0,analogy_orig_02,analogy,analogy,0.9643973763794476,0.9643973763794476,0.8059732626331164,0.0,0.0
analogy,definition,0.0,analogy_orig_03,analogy,analogy,0.960425213434859,0.960425213434859,0.7902772551867306,0.0,0.0
analogy,definition,0.0,analogy_para_01,analogy,analogy,0.9251814839706988,0.9251814839706988,0.784870714290339,0.0,0.0
analogy,definition,0.0,analogy_para_02,analogy,analogy,0.8959241127304832,0.8959241127304832,0.8204254830868944,0.0,0.0
analogy,definition,0.0,analogy_para_03,analogy,analogy,0.8726789343922305,0.8726789343922305,0.7698512853787548,0.0,0.0
analogy,definition,0.25,analogy_orig_01,analogy,analogy,0.9539937834270045,0.9539937834270045,0.8495539801263017,27.127302822800885,0.12396871
analogy,definition,0.25,analogy_orig_02,analogy,analogy,0.958461988036271,0.958461988036271,0.8655723530271847,27.127302822800885,0.12598568
analogy,definition,0.25,analogy_orig_03,analogy,analogy,0.9570806675487966,0.9570806675487966,0.8522423249016282,27.127302822800885,0.12678145
analogy,definition,0.25,analogy_para_01,analogy,analogy,0.9145624401424943,0.9145624401424943,0.8386611580839551,27.127302822800885,0.12233035
analogy,definition,0.25,analogy_para_02,analogy,analogy,0.8699910189674023,0.8699910189674023,0.8633759309952721,27.127302822800885,0.12733936
analogy,definition,0.25,analogy_para_03,analogy,analogy,0.8515783911565498,0.8515783911565498,0.818571054965104,27.127302822800885,0.12992422
analogy,definition,0.5,analogy_orig_01,analogy,analogy,0.9349580952125601,0.9349580952125601,0.8991973531815499,54.25460564560177,0.24793743
analogy,definition,0.5,analogy_orig_02,analogy,analogy,0.9364342419344893,0.9364342419344893,0.9134728668348192,54.25460564560177,0.25197136
analogy,definition,0.5,analogy_orig_03,analogy,analogy,0.9375401546158428,0.9375401546158428,0.9030331471066062,54.25460564560177,0.2535629
analogy,definition,0.5,analogy_para_01,analogy,analogy,0.8893974859889657,0.8893974859889657,0.8812831955262348,54.25460564560177,0.2446607
analogy,definition,0.5,analogy_para_02,analogy,definition,0.8923150724654327,0.8297967115749353,0.8923150724654327,54.25460564560177,0.25467873
analogy,definition,0.5,analogy_para_03,analogy,definition,0.8538742803202355,0.8154498909476845,0.8538742803202355,54.25460564560177,0.25984845
analogy,definition,0.75,analogy_orig_01,analogy,definition,0.93456022697241,0.8999498874606804,0.93456022697241,81.38190846840264,0.37190616
analogy,definition,0.75,analogy_orig_02,analogy,definition,0.9462019216244015,0.8981505007519928,0.9462019216244015,81.38190846840264,0.37795705
analogy,definition,0.75,analogy_orig_03,analogy,definition,0.9387569150895821,0.9012249136584614,0.9387569150895821,81.38190846840264,0.38034436
analogy,definition,0.75,analogy_para_01,analogy,definition,0.9100654438427492,0.8500813861678256,0.9100654438427492,81.38190846840264,0.36699107
analogy,definition,0.75,analogy_para_02,analogy,definition,0.9064532438078292,0.7778232060051323,0.9064532438078292,81.38190846840264,0.38201812
analogy,definition,0.75,analogy_para_03,analogy,definition,0.8740626896334216,0.7662298176453844,0.8740626896334216,81.38190846840264,0.3897727
analogy,definition,1.0,analogy_orig_01,analogy,definition,0.9539322147332252,0.8507371923824698,0.9539322147332252,108.50921129120354,0.49587485
analogy,definition,1.0,analogy_orig_02,analogy,definition,0.9624453565737687,0.8458618564034982,0.9624453565737687,108.50921129120354,0.5039427
analogy,definition,1.0,analogy_orig_03,analogy,definition,0.9576538570598647,0.850102017584353,0.9576538570598647,108.50921129120354,0.5071258
analogy,definition,1.0,analogy_para_01,analogy,definition,0.9242132584548393,0.7989521478215773,0.9242132584548393,108.50921129120354,0.4893214
analogy,definition,1.0,analogy_para_02,analogy,definition,0.9070107568871685,0.7178928864420758,0.9070107568871685,108.50921129120354,0.50935745
analogy,definition,1.0,analogy_para_03,analogy,definition,0.8796914587245763,0.7076214937514435,0.8796914587245763,108.50921129120354,0.5196969
analogy,definition,1.5,analogy_orig_01,analogy,definition,0.9489774557271715,0.7251878761854094,0.9489774557271715,162.76381693680528,0.7438123
analogy,definition,1.5,analogy_orig_02,analogy,definition,0.951554974854351,0.7161368592470768,0.951554974854351,162.76381693680528,0.7559141
analogy,definition,1.5,analogy_orig_03,analogy,definition,0.9500684041284059,0.720322407096414,0.9500684041284059,162.76381693680528,0.7606887
analogy,definition,1.5,analogy_para_01,analogy,definition,0.9145308712959217,0.6762685216489663,0.9145308712959217,162.76381693680528,0.73398215
analogy,definition,1.5,analogy_para_02,analogy,definition,0.8783019042533267,0.5901058215604377,0.8783019042533267,162.76381693680528,0.76403624
analogy,definition,1.5,analogy_para_03,analogy,definition,0.8574823836058594,0.5793733731496935,0.8574823836058594,162.76381693680528,0.7795454
analogy,definition,2.0,analogy_orig_01,analogy,definition,0.905728938398862,0.591376005584207,0.905728938398862,217.01842258240708,0.9917497
analogy,definition,2.0,analogy_orig_02,analogy,definition,0.9044355409365481,0.5810858966038596,0.9044355409365481,217.01842258240708,1.0078855
analogy,definition,2.0,analogy_orig_03,analogy,definition,0.9038287799950728,0.5834783453919151,0.9038287799950728,217.01842258240708,1.0142516
analogy,definition,2.0,analogy_para_01,analogy,definition,0.8728340347239989,0.5502651392042878,0.8728340347239989,217.01842258240708,0.9786428
analogy,definition,2.0,analogy_para_02,analogy,definition,0.8291948110142134,0.47054900977823994,0.8291948110142134,217.01842258240708,1.0187149
analogy,definition,2.0,analogy_para_03,analogy,definition,0.811265645674127,0.4578532837774063,0.811265645674127,217.01842258240708,1.0393938
definition,logic,0.0,definition_orig_01,definition,definition,0.916014892798379,0.916014892798379,0.777522201552733,0.0,0.0
definition,logic,0.0,definition_orig_02,definition,definition,0.9242034631896366,0.9242034631896366,0.7919906268267561,0.0,0.0
definition,logic,0.0,definition_orig_03,definition,definition,0.9159088362840728,0.9159088362840728,0.7889839277553419,0.0,0.0
definition,logic,0.0,definition_para_01,definition,definition,0.877804195275557,0.877804195275557,0.7746677138000991,0.0,0.0
definition,logic,0.0,definition_para_02,definition,definition,0.8964888800226205,0.8964888800226205,0.8106849132994617,0.0,0.0
definition,logic,0.0,definition_para_03,definition,definition,0.9045130244446211,0.9045130244446211,0.8035924320878514,0.0,0.0
definition,logic,0.25,definition_orig_01,definition,definition,0.908766065204657,0.908766065204657,0.8225514929253579,24.68317679317215,0.11065404
definition,logic,0.25,definition_orig_02,definition,definition,0.9163108937793952,0.9163108937793952,0.8356510995635401,24.68317679317215,0.10851591
definition,logic,0.25,definition_orig_03,definition,definition,0.9054938780689528,0.9054938780689528,0.8341865666106081,24.68317679317215,0.11610158
definition,logic,0.25,definition_para_01,definition,definition,0.8624202815191997,0.8624202815191997,0.8116355723194175,24.68317679317215,0.107389376
definition,logic,0.25,definition_para_02,definition,definition,0.8774435565368293,0.8774435565368293,0.8470520647428162,24.68317679317215,0.11226651
definition,logic,0.25,definition_para_03,definition,definition,0.888468049988713,0.888468049988713,0.8432982328804207,24.68317679317215,0.11399026
definition,logic,0.5,definition_orig_01,definition,definition,0.8897103888986271,0.8897103888986271,0.8601349473248974,49.3663535863443,0.22130808
definition,logic,0.5,definition_orig_02,definition,definition,0.8969411053673255,0.8969411053673255,0.871853837324967,49.3663535863443,0.21703182
definition,logic,0.5,definition_orig_03,definition,definition,0.8818929434644966,0.8818929434644966,0.8704487203570858,49.3663535863443,0.23220316
definition,logic,0.5,definition_para_01,definition,logic,0.840586272912289,0.8361366921772457,0.840586272912289,49.3663535863443,0.21477875
definition,logic,0.5,definition_para_02,definition,logic,0.8737260197275649,0.8462844841354868,0.8737260197275649,49.3663535863443,0.22453302
definition,logic,0.5,definition_para_03,definition,logic,0.8734430301478013,0.8597811002868042,0.8734430301478013,49.3663535863443,0.22798052
definition,logic,0.75,definition_orig_01,definition,logic,0.887418755945629,0.8578389009284879,0.887418755945629,74.04953037951645,0.33196214
definition,logic,0.75,definition_orig_02,definition,logic,0.8979641605690893,0.8652269448281062,0.8979641605690893,74.04953037951645,0.32554775
definition,logic,0.75,definition_orig_03,definition,logic,0.8947969658360553,0.8444090914861928,0.8947969658360553,74.04953037951645,0.34830472
definition,logic,0.75,definition_para_01,definition,logic,0.8596143731120791,0.7989182519702287,0.8596143731120791,74.04953037951645,0.32216814
definition,logic,0.75,definition_para_02,definition,logic,0.8889178450760671,0.8034313973863367,0.8889178450760671,74.04953037951645,0.33679956
definition,logic,0.75,definition_para_03,definition,logic,0.89180698729865,0.818509599722109,0.89180698729865,74.04953037951645,0.3419708
definition,logic,1.0,definition_orig_01,definition,logic,0.9024903612428425,0.8136027909437964,0.9024903612428425,98.7327071726886,0.44261616
definition,logic,1.0,definition_orig_02,definition,logic,0.9122545947475547,0.8216588285773553,0.9122545947475547,98.7327071726886,0.43406364
definition,logic,1.0,definition_orig_03,definition,logic,0.9055784776208244,0.7941330625313571,0.9055784776208244,98.7327071726886,0.4644063
definition,logic,1.0,definition_para_01,definition,logic,0.8678038215421524,0.7519385484144405,0.8678038215421524,98.7327071726886,0.4295575
definition,logic,1.0,definition_para_02,definition,logic,0.8921409568461119,0.7506962093337328,0.8921409568461119,98.7327071726886,0.44906604
definition,logic,1.0,definition_para_03,definition,logic,0.8975218921267982,0.7662758040104491,0.8975218921267982,98.7327071726886,0.45596105
definition,logic,1.5,definition_orig_01,definition,logic,0.8956556379190087,0.697094467769713,0.8956556379190087,148.0990607590329,0.6639243
definition,logic,1.5,definition_orig_02,definition,logic,0.9052356640886424,0.7075505909203381,0.9052356640886424,148.0990607590329,0.6510955
definition,logic,1.5,definition_orig_03,definition,logic,0.8885790526558673,0.6672673822372379,0.8885790526558673,148.0990607590329,0.69660944
definition,logic,1.5,definition_para_01,definition,logic,0.8537947572138727,0.6381101715785287,0.8537947572138727,148.0990607590329,0.6443363
definition,logic,1.5,definition_para_02,definition,logic,0.8672662647398567,0.6273373080263178,0.8672662647398567,148.0990607590329,0.6735991
definition,logic,1.5,definition_para_03,definition,logic,0.8749506030195657,0.6410395134889146,0.8749506030195657,148.0990607590329,0.6839416
definition,logic,2.0,definition_orig_01,definition,logic,0.8514235886528154,0.5651397830210904,0.8514235886528154,197.4654143453772,0.8852323
definition,logic,2.0,definition_orig_02,definition,logic,0.8619794655749767,0.5780826682120239,0.8619794655749767,197.4654143453772,0.8681273
definition,logic,2.0,definition_orig_03,definition,logic,0.8360957430817503,0.5301254542975486,0.8360957430817503,197.4654143453772,0.9288126
definition,logic,2.0,definition_para_01,definition,logic,0.8108179212585161,0.5160510920146771,0.8108179212585161,197.4654143453772,0.859115
definition,logic,2.0,definition_para_02,definition,logic,0.8154068758720213,0.5001294335622726,0.8154068758720213,197.4654143453772,0.8981321
definition,logic,2.0,definition_para_03,definition,logic,0.8224956941844633,0.5099729873797111,0.8224956941844633,197.4654143453772,0.9119221
definition,causality,0.0,definition_orig_01,definition,definition,0.916014892798379,0.916014892798379,0.8225659964659008,0.0,0.0
definition,causality,0.0,definition_orig_02,definition,definition,0.9242034631896366,0.9242034631896366,0.8641331371561746,0.0,0.0
definition,causality,0.0,definition_orig_03,definition,definition,0.9159088362840728,0.9159088362840728,0.8418307546865177,0.0,0.0
definition,causality,0.0,definition_para_01,definition,definition,0.877804195275557,0.877804195275557,0.8002409161494511,0.0,0.0
definition,causality,0.0,definition_para_02,definition,definition,0.8964888800226205,0.8964888800226205,0.8336143064120833,0.0,0.0
definition,causality,0.0,definition_para_03,definition,definition,0.9045130244446211,0.9045130244446211,0.8733480727821743,0.0,0.0
definition,causality,0.25,definition_orig_01,definition,definition,0.9168137378663546,0.9168137378663546,0.8566382947265355,19.77554333937147,0.08865325
definition,causality,0.25,definition_orig_02,definition,definition,0.9179107304387784,0.9179107304387784,0.890979559780861,19.77554333937147,0.08694024
definition,causality,0.25,definition_orig_03,definition,definition,0.9121394093582017,0.9121394093582017,0.8733739552347088,19.77554333937147,0.093017675
definition,causality,0.25,definition_para_01,definition,definition,0.8754329795083783,0.8754329795083783,0.8304400654641007,19.77554333937147,0.08603768
